symbol,id
JJB,17113
JLT,17110
JM,23873
JMAT,17114
JPG,17117
JPR,17115
JRVS,18584
JSI,32358
JUN3,17537
JUVE,25269
JYSK,25193
KA,16151
KAH,29733
KARN,24656
KBC,19915
KBX,25713
KC4,30517
KCO,20132
KCOM,11205
KDB,20176
KDD,16730
KDS,25641
KEK,29726
KEMIRA,24057
KER,10547
KER-E,25813
KER-E100,32046
KFX,16633
KFX,21695
KGF,11185
KGX,23806
KGX-E,32302
KIE,17126
KINDSDB,25359
KINVB,15826
KLK,17534
KMR,17122
KNEBV,24056
KNIN,19050
KOMN,24657
KPN,10540
KPN,22593
KPR,22694
KQIP,15685
KRN,22778
KRX,22614
KRZ,22767
KSB3,17531
KSQ,25948
KTN,25303
KUD,15921
KWL,17123
KYC0,24859
LAG,22670
LAND,11145
LAND,25314
LANS,16154
LATOB,32500
LCXE,21984
LCXP,20040
LDO,19136
LEG,23923
LEN,23931
LEON,25315
LGEN,11175
LGI,22751
LHA,10469
LI,24434
LIGHT,24744
LIN,10477
LIN-E,32303
LISN,23875
LISP,20351
LLD,22752
LLOY,11262
LMI,15656
LMR,17150
LOGN,19051
LOGN-E,25648
LONN,15925
LOR,22602
LPK,23924
LR,22281
LRC,22671
LRD,17132
LSEG,18089
LTMC,32379
LTS,17142
LUK,20133
LUMI,21711
LUQ,25974
LVD,17135
LWB,17148
LWDB,17136
LWI,17149
LXS,18856
LYM7,23857
MA6,22753
MAB,18236
MACF,17155
MACIN,16157
MAERSKB,21709
MAIRE,25988
MAP,19867
MAREL,25979
MARS,17370
MASH,16159
MASN,15930
MB,19142
MBG,10529
MBG-E,25805
MBTN,22034
MBWBT,27277
MBWS,27512
MC,10541
MC-E,25814
MC-E100,32047
MCB,17166
MCHA,22695
MCPHY,32052
MCXE,21985
MCXP,20041
MDAX,19924
MDY,17172
ME1,25708
ME9,22639
MEG,17186
MEL,25939
MELE,23966
MEQU,17152
MER,17168
MERL,23703
METBS,27278
METEX,27513
METSB,24059
METSO,24058
MF,17490
MFEB,19119
MGCR,17198
MHQ,29847
MIDD,25723
MITRA,25625
MKS,11131
ML,10484
ML-E100,32019
MLC,17189
MLP,16994
MMB,10500
MMB-E,25815
MMC,17160
MMG,17170
MMT,18093
MMT,22682
MN,19144
MNDI,23704
MNG,25996
MNKS,17197
MNP,17163
MNQ,29848
MNR,17192
MOH,19868
MONC,23805
MOR,17200
MOR,22473
MOR-E,32304
MOS,22552
MOV,23925
MOVE,25951
MOWI,21763
MOWIO,23727
MOZN,31995
MPCCNO,32501
MPIN,22633
MPS,17194
MRCH,17181
MRK,17530
MRL,25941
MRO,23705
MRO-T,32384
MRQ,25354
MRX,17184
MSASI,23834
MSCFI,25321
MSEAI,23839
MSEEI,23840
MSEFI,23838
MSEGI,23829
MSEI,25326
MSEIP,25336
MSELI,23841
MSEMI,23836
MSENI,23837
MSEPI,23828
MSEUACWF,26131
MSEUI,23827
MSEVI,23830
MSF,15691
MSJI,25320
MSLH,17161
MSRUI,23835
MSTX,29838
MSWGBPI,25775
MSWNI,23832
MSWOI,23831
MSWPI,23833
MT,19033
MTC,17201
MTGB,15827
MTO,17195
MTP,19024
MTS,22911
MTX,20361
MUT,17205
MUV2,15710
MUV2-E,25816
MWH,17191
MYI,17206
MYM,23926
N0XA,25950
N91,26127
NA9-E,32305
NANO,24994
NAS,23678
NB2,29721
NCC/B,24027
NCH2,32306
NCYD,32359
NDA,20359
NDA,20466
NDUEACWF,26130
NDX1,21999
NEDFI,16196
NEF,20134
NELNO,29707
NEM,23927
NEQ,22679
NESN,10515
NESN-E,23928
NEV,16012
NEWAB,32502
NEX,17207
NEX,22465
NEXI,25944
NFDS,17221
NG,11085
NGLB,22734
NHH,22912
NHY,21764
NHY,23728
NIBE/B,25784
NICK,29752
NJ1,29831
NJB,32360
NK,24803
NN,23775
NNGF,22754
NOD,24425
NOD,24623
NOEJ,23929
NOKA,15692
NOKI,23729
NOKIA,19462
NOKIA-E100,32015
NORB,25942
NORB-E,25833
NOVN,10516
NOVN-E,23930
NOVOB,21702
NSG,21765
NSG,23730
NSI,23778
NSR,17210
NTFX,29839
NTGY,19044
NTQ,25975
NTX,17223
NU3A,22591
NVA,17347
NVJP,20028
NWG,11144
NWO,22481
NXI,32003
NXS,22680
NXT,17003
NYR,19921
NYX,19326
NYXA,19878
NZYMB,21703
O2D,23933
O3P,22557
OBEL,19916
OBX,21783
OCDO,23706
OCI,23779
OCI1,22627
OEMA,19879
OERL,17652
OEWA,22561
OFK,29722
OHLA,22913
OIC,31986
OKS2,23936
OMU,25615
OMV,22556
OMX,15807
OMXC20CAP,23734
OMXC25,25335
OMXO20GI,23731
ONTEX,24154
OR,10546
OR-E,25817
OR-E100,32048
OR8,29795
ORA,10536
ORA-E,25818
ORA-E100,30902
ORAP,22527
ORAP-E,30903
ORK,21766
ORK,23736
ORP,24995
ORRON,20465
ORSTED,24732
OSB,31234
OSG,16285
OSR,23248
OT7,24940
OTE1V,24062
OTELLO,23679
OUT1V,24063
OVH,32007
OVS,25270
OXB,17230
OXUR,23787
P911,31880
P911-E,32307
PAG,17237
PAH3,17527
PAH3-E,32308
PARRO,24624
PBB,24919
PCELL,26482
PER,19880
PEU,19881
PFC,22078
PFE,15977
PFG,17264
PFL,17257
PFV,22474
PGHN,20350
PGHN-E,26013
PGS,21767
PGS,23737
PHARM,16173
PHAU,23937
PHI1,19882
PHIA,10548
PHM,29850
PHNX,32391
PHTM,17245
PIA,23971
PIC,17233
PIRC,25271
PJP,22655
PLI,17242
PLM,17253
PLX,32506
PNDORA,21710
PNE3,31981
PNL,19038
PNN,17241
PON,11138
POPD,22770
PPB,24864
PPFD,25936
PPGN,31996
PPX,19884
PRA,22666
PRE,17236
PRM,17261
PROX,19908
PRU,11212
PRU,22755
PRU-A,32054
PRX,25982
PRY,20169
PSAN,22475
PSH,24254
PSI20,24745
PSM,22184
PSM-E,32309
PSN,17243
PSON,11199
PSPN,20349
PSQ,25976
PST,24566
PTY,17238
PU4,19870
PUB,17492
PUB-E100,32012
PUBN,16022
PUM,17526
PYM,17247
QBY,22476
QCE,18943
QDVE,25718
QDVF,25709
QDVG,25719
QDVH,25715
QIA,18225
QLT,25616
QSV,22517
R6C0,30579
R6C0-EX,30580
RAA,22667
RACE,24602
RAL,17493
RAND,15697
RAND-O,25952
RAW,22558
RCF,22765
RCL,23738
RCO,17494
RCP,17283
RCS,19147
RDW,17275
RDX,23963
RDXUSD,23938
REC,21768
REC,23739
REC,24945
RED,17276
RED,19886
REF,17277
REL,11203
REN,25598
REP,10456
REP,22629
RF,17495
RG2A,22653
RGU,17279
RHA,17496
RHK,20363
RHM,20362
RHM-E,32310
RI,17451
RI-E100,32021
RIB,24013
RIEN,16026
RIGN,21261
RIO,11226
RIO1,22758
RKT,17002
RMC,22807
RMS,17497
RMS-E100,32011
RMV,32393
RNK,17272
RNL,19887
RNO,10488
RNO,17280
RNO-E,25819
RNO-E100,32022
RO,16028
ROB,15978
ROG,16029
ROG-E,23940
ROL,16030
ROR,15980
ROR,17288
RPL,20153
RR,11092
RRTL,23941
RSH,20154
RTL,22652
RTL,23465
RTO,11110
RTS,17287
RUI,24996
RWAY,32380
RWE,10550
RWE3,16374
RWQ,25977
RXL,24654
RY4C,22768
RYA,17291
RYS1,23939
S7MB,32361
S92,22016
S92-E,32311
SAABB,23874
SAB,20286
SAF,19025
SAF-E100,32013
SAGAB,32503
SAHN,16032
SAMAS,16182
SAN,10551
SAN,19046
SAN-E,31304
SAND,15832
SAP,11196
SAP,15984
SAS,25785
SAX,24890
SAZ,20155
SBMO,19036
SBNC,23943
SBRY,11188
SBS,17171
SBS,22478
SBT,17337
SBX,21718
SCA,32362
SCAB,15834
SCATCNO,29709
SCB,23347
SCF,17297
SCF,22650
SCHA,25600
SCHN,16036
SCHP,16037
SCIN,17303
SCMN,16038
SCMN-E,25661
SCPA,17295
SCR,17470
SCVA,17026
SCXE,21986
SCXP,20042
SCYR,19890
SD3E,20164
SDF,17536
SDGP,24435
SDJMID,23863
SDP,17296
SDR,11173
SDRC,17001
SDRC,22692
SDRL,21770
SDRL,23740
SDU,17299
SEAW,21829
SEBA,21715
SEBA,32363
SECUB,15837
SEESGSEP,25995
SEJ1,22691
SESG,24774
SEV,20012
SEV-E,25820
SF,29710
SFER,23790
SFL,23792
SFSN,23876
SFZN,16043
SGC,17342
SGE,11290
SGE,22698
SGL,17522
SGM,19872
SGO,10552
SGO-E,25821
SGO-E100,32023
SGRO,17329
SGSN,16046
SHA,24608
SHBA,15838
SHEL,30575
SHEL-EX,30576
SHELL,30577
SHELL-EX,30578
SHH,24270
SHI,17322
SHL,25697
SIA,17334
SIE,10553
SIFG,25006
SIG,16384
SIGN,26986
SIKA,16050
SIMAC,16187
SINCH,29711
SIQ,25355
SIRB,26488
SIRB-E,26489
SIS,25099
SIT,27514
SIX2,17521
SIXH,16368
SJ7,19874
SJ7B,32505
SJG,17298
SK3,22615
SKAB,15839
SKB,26097
SKFB,15840
SKFB,32364
SKNB,32365
SKP,17328
SKS,17317
SKWA,32366
SL,32381
SLHN,18118
SLI,19926
SLIGR,16188
SLL,23944
SLOG,16053
SLR,29851
SLW,26098
SMCP,25704
SMDS,17332
SMET,16070
SMHN,22479
SMI,10567
SMIM,19927
SMIN,16999
SMP0,19875
SMWH,17331
SN,17000
SND,19888
SNG,22477
SNH,24615
SNI,31299
SNM,22792
SNR,17312
SNW,19889
SOAN,24865
SOBI,24610
SOI,25531
SOL,22568
SOLB,19919
SOLB1,23017
SOON,16020
SOPH,16191
SOW,20364
SPE1,22642
SPG,16057
SPIE,24444
SPK,17214
SPM,19148
SPR,22183
SPSN,20348
SPT,16998
SQU,19876
SRAIL,25925
SREN,22303
SREN-E,23945
SRG,19150
SRP,17313
SRS,21790
SRT3,23946
SRZ,17523
SS03,29979
SSABA,20467
SSE,11259
SSL,17339
SSY,17300
STAN,11127
STB,21773
STB,23741
STEC,16674
STER,15842
STJ,17341
STLA-E,26666
STLA-E,29852
STLAM,23970
STLAP,26665
STLAP-E100,32029
STLN,16059
STM,26100
STMMI,19151
STMN,16060
STMPA,10502
STMPA-E,25822
STMPA-E100,32024
STS,17309
STVG,17330
SU,11276
SU-E,25823
SU-E100,32025
SUBC,21774
SUBC,23743
SUN,16063
SUY1,22756
SVHH,32367
SVKB,32368
SVT,17314
SW,10501
SW-E100,32026
SWEDA,20468
SWON,26101
SWVK,19042
SX3E,20170
SX3P,20171
SX4E,20172
SX4P,20043
SX5E,10562
SX5ED,32229
SX5EM,25757
SX5NFE,23935
SX5P,18066
SX6E,20044
SX6P,20045
SX7E,20046
SX7EEX,25179
SX7P,20047
SX86E,21980
SX86P,21946
SX8E,20048
SX8P,20049
SXAE,20050
SXAP,20051
SXDE,20052
SXDP,20053
SXEE,20054
SXEP,20055
SXFE,20056
SXFP,20057
SXIE,20059
SXIP,20060
SXKE,20061
SXKP,20062
SXME,20063
SXMP,20064
SXNE,20065
SXNP,20066
SXOE,20067
SXOP,20068
SXPE,20069
SXPP,20070
SXQE,20058
SXQP,20071
SXR8,25275
SXRE,21981
SXRP,20072
SXRS,29735
SXRV,29741
SXTE,21982
SXTP,20073
SXXE,21983
SXXP,20074
SXXPESGX,25990
SXXSEP,25765
SY1,20366
SYAB,29723
SYDB,25194
SZG,18855
SZU,20365
SZU-E,32312
T0J1,19925
T5W,29724
T9Z,23947
TA1,22560
TATE,17374
TCO0,22760
TDXP,19928
TECBS,27279
TECN,16066
TEF,10460
TEG,23948
TEL,21775
TEL,23751
TEL2B,15828
TELE,22908
TELIA,21716
TEM,17383
TEMN,22033
TEN,19152
TFC,17397
TFI,11152
TFI-E,25825
TFI-E100,32027
TGM,20367
TGS,23680
TGYM,25273
THT,17389
TIETOS,15844
TIGO,21713
TIP,25274
TIS,19154
TIT,19121
TITAN,16194
TITR,19122
TK9,31998
TKA,10476
TKQ,25356
TKTT,24443
TKWY,24942
TLS,19929
TLW,20030
TLX,23949
TMPL,17382
TMV,25994
TMV-E,32313
TNE5,20156
TNIE,31984
TNM2,22700
TNTC,22592
TNTE,22597
TNU3,22530
TOD,23791
TOM,21776
TOM2,19039
TOMNO,29712
TOTB,19877
TPK,17400
TPRO,32382
TPT,17368
TQI,19930
TQIR,19931
TRE,22914
TRELB,15846
TRG,17395
TRK,17393
TRN,19153
TRT,17399
TRY,17396
TRYG,21705
TSCO,11174
TSLX,29840
TSP,17381
TTE,10557
TTE-E,25809
TTE-E100,32028
TTEB,20151
TTFB,23950
TTNM,17394
TUA,29830
TUI1,11141
TUI1-E,32314
TW,17367
TWEKA,16197
TYRES,24061
UBI,19132
UBI,26124
UBM,17007
UBSG,24433
UBXN,25924
UCB,19918
UCG,19123
UCM,22634
UEI,22643
UEN,22703
UHR,16068
UHRN,16069
ULT,17402
ULVR,11214
UMG,29972
UMG-EG,31868
UMI,19920
UN,15991
UN0,24892
UN9,23952
UNA,18901
UNA,20196
UNC,20178
UNG,17406
UNI,20157
UNIQ,17404
UNIT4,22148
UNVB,22761
UPN,31999
UQU1,22595
URW,25466
US,19137
USDCHF,23824
UTDI,20158
UTG,17405
UU,11233
V1S,22512
V2TX,22073
VA,17444
VACD,20159
VACN,25319
VANTI,16776
VANTI-E,25824
VAR1,25922
VAR1-E,32315
VAS,22566
VATN,16074
VBK,29799
VER,17407
VIE,17955
VIE-E,25827
VIE-E100,32030
VIFN,20352
VINX30,23752
VIS,23879
VIV,10561
VIV-E,25828
VIV-E100,32020
VK,19173
VLA,29620
VLK,17409
VLRT,16015
VLX,17411
VMGBS,27280
VNA,23960
VOD,11122
VODI,22762
VOL1,32370
VOLVB,10513
VONN,16078
VOR,17500
VOS,17512
VOW,10470
VOW3,20557
VPK,15701
VPK5,22590
VRLA,32006
VSA2,22702
VTSC,29973
VTWR,29796
VVD,19893
VVU,19894
VW,15993
VWQ,25357
VWS,21706
W7L,22534
WAF,24920
WBD,20167
WCH,20150
WCH-E,32316
WCM,17511
WCQ,25978
WDI,22480
WEG,16203
WEIR,17414
WER,22596
WEW,29727
WHA,19054
WIB,22563
WIN,20368
WIS,22683
WKL,15707
WLN,24442
WLN-E100,32014
WO6,31983
WOSB,19895
WPP,11125
WRN,17424
WRT1V,24064
WSH,17425
WSV2,22562
WTAN,17422
WTB,15659
X6PS,21331
X7PS,21326
XACTOMX,23753
XAPS,23864
XAR,17426
XCA,19896
XD4,22559
XEPS,21329
XGR2,22746
XIN9,26537
XIPS,23865
XKPS,21330
XMEM,23581
XMEU,23579
XMWO,23580
XNP,22521
XNPS,21328
XOPS,23862
XPPS,21327
XXL,24413
XXL,29841
YAR,21777
YAR,23754
YIT,24065
YPSN,25323
YULC,17429
ZA1,31300
ZA4,31301
ZAL,24005
ZAL-E,32317
ZC,17501
ZEG,22735
ZEH,16082
ZG,16084
ZIGGO,22598
ZIL2,22011
ZURN,16087
ZURN-E,23953
ZYT,17431
000016,31914
000300,26898
000852,31913
1,20891
1021,21567
1024,26941
1038,21256
1044,23973
1088,20890
1093,25522
1099,25063
11,20875
1109,24046
1113,24547
1114,26278
1157,26279
1171,21688
1177,26179
1186,20878
12,20905
1211,20892
1288,21492
1299,21606
1306,21582
1308,25518
1309,22999
1320,21595
1321,21596
1328,22998
1330,21583
1336,24269
1339,23303
1343,22041
135,23974
1359,23975
1398,20909
14,26280
144,25064
151,23976
1540,22040
1591,24950
159901,31915
159915,31911
159919,26899
159922,31912
16,20907
1605,20922
1615,21584
1658,25523
1671,23000
175,25000
1772,30701
1776,25065
179,21254
1800,20880
1801,20923
1801,32195
1802,20924
1803,20925
1808,20926
1810,25524
1812,20927
1816,24550
1833,26942
1866,21255
1876,26003
1878,25550
1898,20898
19,20897
1918,25337
1919,20879
1925,20928
1928,20929
1928,22722
1944,20930
1963,22993
1988,23306
2,20917
2002,20931
2007,25338
2015,30702
2018,25001
2020,26180
2038,20894
2202,25525
2238,25339
2269,25565
2269H,27533
2282,23302
23,20906
2313,26181
2318,20900
2319,24048
2328,20884
2331,30703
2333,23304
2382,25340
2388,20910
241,27520
2432,22043
2502,20932
2503,20933
2531,20934
2600,20595
2601,21687
2628,20895
2651,22981
267,20885
268,27521
27,22724
2768,20935
2777,20921
2800,21578
2802,20936
2822,23030
2823,21406
2827,21579
2828,24316
285,30704
288,26182
2888,22723
2899,20914
2914,20937
293,20888
3,20899
3092,25527
3188,23029
3249,22983
3269,20939
3279,23001
330,20877
3323,22255
3328,20896
3333,25341
3382,20940
3402,20941
3405,20942
3407,20943
3436,20944
3462,24426
358,20887
3632,22042
3690,25774
386,20889
3861,20945
3863,23169
388,20913
3888,23978
390,20902
3968,20915
3988,20903
3993,30705
4,20893
4005,20947
4062,20948
4063,20949
4183,20950
4188,20951
4307,20952
4324,20953
4452,20954
4502,20955
4503,20956
4507,25074
4519,20957
4523,20958
4528,25068
4543,20959
4568,20960
4631,20961
4661,20962
4676,20963
4689,20964
4704,20965
4716,20966
4755,25069
489,23979
4901,20968
4902,20969
4911,20970
5,20882
5020,21281
510050,24224
510300,26144
510500,31774
5108,20973
5201,20974
5202,20975
5214,22996
5233,25528
5333,20976
5401,20977
5406,20979
5411,20980
5481,31050
5631,20981
5706,20982
5711,20983
5713,20984
5801,20985
5802,20986
5803,20987
5901,20988
5938,20989
6,20916
6030,24318
6060,30706
6098,25529
6141,25554
6178,24951
6273,20990
6301,20991
6302,22990
6305,22995
6326,20992
6366,25555
6367,20993
63MOONS,20842
6460,25519
6471,20994
6472,25556
6479,20995
6501,20996
6503,20998
6592,20999
6594,22994
66,20904
6618,27522
6645,25568
6674,22039
669,26183
6701,21001
6702,21002
6703,21003
6723,21004
6724,25075
6752,21005
6753,21006
6758,21007
6762,21008
6770,21010
6806,21012
683,26281
6837,24051
6857,21013
6861,21014
6862,30707
688,20883
69,26282
6902,21015
6952,21016
6954,21017
6963,21018
6971,21019
6976,21020
6981,21021
6988,21022
700,20912
7011,21024
7012,21025
7013,21026
7181,24952
7182,24953
7201,21027
7202,21028
7203,21029
7259,21030
7261,22991
7267,21031
7269,21032
7270,25070
7272,25071
728,20908
753,25526
762,20911
7731,21033
7733,21034
7741,21035
7751,21036
7752,21037
788,25678
7911,21038
7912,21039
7974,21040
8,21253
8001,21041
8002,21042
8031,21044
8035,21045
8053,21046
8058,21047
8113,21048
817,26283
823,25343
8233,31098
8252,21049
8253,21050
8267,21052
83,25066
8306,21053
8308,21054
8309,21055
8316,21056
836,25067
8410,25569
8411,21058
8473,21059
857,20919
8570,25076
8591,21062
8601,21063
8604,21064
8630,21283
868,30708
8725,21065
8750,22044
8766,21067
8795,21068
8801,21069
8802,21070
883,20876
8830,21071
8951,21072
8952,21073
8953,21074
8954,21075
8955,21076
8957,21077
8961,21079
8967,22982
8972,21080
8976,21081
8984,22997
9005,21082
902,20886
9020,21083
9021,21084
9022,21085
9064,21087
9101,21088
9104,21089
9107,22992
914,22254
9142,25520
9147,30694
9201,23002
9202,21090
9301,21091
939,20594
9404,21092
941,20559
9432,21093
9433,21094
9434,25776
9501,21096
9502,21097
9503,21098
9504,21099
9506,21100
9508,21101
9513,25570
9531,21102
9532,21103
9613,21104
9618,26199
9626,30709
9633,30710
967,21368
968,30711
9735,21105
9766,21107
981,27523
9831,21108
9868,30712
9888,30713
9898,30714
992,23305
9961,30715
998,20920
9983,21109
9984,21110
9988,26010
9999,26193
A000270,26382
A000660,26403
A000720,26378
A004020,26375
A005380,26376
A005490,26396
A005930,26398
A006400,26401
A006800,26392
A008770,26377
A009150,26400
A009540,26385
A009830,26373
A012330,26374
A015760,26381
A017670,26405
A018260,26399
A028260,26397
A030200,26386
A032640,26390
A034220,26388
A035420,26393
A035720,26379
A036570,26394
A042670,26371
A047810,26383
A051910,26387
A055550,26402
A066570,26389
A068270,26370
A069080,26407
A086790,26372
A090430,26369
A096530,31968
A096770,26404
A105560,26380
A251270,26395
A2M,25781
A302440,31967
A323410,31965
A361610,31963
A373220,31964
A377300,31966
AARTIIND,27524
ABBOTINDIA,30733
ABCAPITAL,30734
ABFRL,30735
ABS,21471
ADANPO,23985
AFG,21487
AGL,21127
AJANTPHARM,24227
ALD,24354
ALKEM,27525
ALL,21478
ALU,26001
ALX,21665
AMARAJABAT,24228
AMC,21147
AMP,21179
AMTK,24038
ANN,21145
ANZ,21141
APA,23221
APLLTD,27526
APOHOS,23986
ARB,30784
AS51,20591
AS51PROP,20627
ASTRAL,30736
ASX,21136
ATUL,30737
AUBANK,27527
AWC,21186
AZJ,21678
BAJAJFINSV,25002
BAJFINANCE,24230
BALKRISIND,25003
BANDHANBNK,27528
BEMCLEODRUSS,20858
BEN,21386
BERGEPAINT,25007
BHP,20597
BLD,21190
BOQ,23288
BOS,24040
BPT,21476
BRITANNIA,24231
BSL,21114
BSOFT,21452
BXB,21142
CANFINHOME,25008
CASTROLIND,24232
CBA,21120
CDA,30785
CEATLTD,24234
CES120,23135
CGF,21155
CGPOWER,20686
CHOLAFIN,25010
CNX INFRA,22263
CNXBANK,20625
CNXIT,20624
CNXPSE,22264
COFORGE,27529
COH,21160
COL,25655
COROMANDEL,30738
CPSE,24907
CPU,21170
CROMPTON,30739
CSL,21143
CSR,21128
CUB,27530
CWY,31729
DALBHARAT,30740
DCBBANK,21453
DEEPAKNTR,27531
DIXON,30813
DMP,23998
DXS,31810
DXS-E,31811
EDV,30786
EHL,21488
EICHERMOT,23987
ELD,21177
ENGR,24041
EQABAN,20827
EQABB,20694
EQACC,20697
EQACKRUTI,21449
EQADANIENT,20797
EQADANIPOWER,21502
EQAIAENG,21410
EQALOKTEXT,21433
EQAMBUJACEM,20765
EQAPOLLOTYRE,20853
EQAPTECHT,21424
EQARVIND,21437
EQASHOKLEY,20819
EQASIANPAINT,20747
EQAUROPHARMA,20730
EQAXISBANK,20706
EQBAJAJ-AUTO,20872
EQBAJAJHIND,20716
EQBAJAJHLDNG,21346
EQBALAJITELE,21421
EQBALRAMCHIN,20864
EQBANKBARODA,20801
EQBANKINDIA,20812
EQBATAINDIA,21455
EQBEL,20843
EQBEML,20743
EQBFUTILITIE,22159
EQBGRENERGY,20790
EQBHARATFORG,20867
EQBHARTIARTL,20705
EQBHEL,20715
EQBIOCON,20781
EQBIRLACORPN,21430
EQBOMDYEING,21362
EQBPCL,20795
EQBRIGADE,21442
EQCANBK,20738
EQCENTRALBK,21446
EQCENTURYTEX,20796
EQCESC,20834
EQCHAMBLFERT,20805
EQCHENNPETRO,20837
EQCIPLA,20739
EQCOALINDIA,22165
EQCOLPAL,20850
EQCONCOR,20840
EQCUMMINSIND,20845
EQDABUR,20728
EQDELTACORP,22163
EQDHANBANK,22158
EQDISHTV,20718
EQDIVISLAB,20846
EQDLF,20693
EQDRREDDY,20782
EQEDELWEISS,21347
EQEKC,20778
EQESCORTS,21408
EQEXIDEIND,21318
EQFEDERALBNK,20758
EQFORTIS,20762
EQFSL,20777
EQGAIL,20831
EQGESHIP,20847
EQGITANJALI,21364
EQGLAXO,20698
EQGMDCLTD,21315
EQGMRINFRA,20688
EQGNFC,21345
EQGODREJIND,20769
EQGRASIM,20818
EQGSPL,20737
EQGTL,20830
EQGTLINFRA,20838
EQGTOFFSHORE,20731
EQGUJALKALI,21343
EQHAVELLS,21425
EQHCC,20707
EQHCL-INSYS,21412
EQHCLTECH,20709
EQHDFCBANK,20691
EQHEROHONDA,20764
EQHINDALCO,20774
EQHINDOILEXP,21429
EQHINDPETRO,20748
EQHINDUNILVR,20772
EQHINDZINC,20825
EQIBREALEST,20826
EQICICIBANK,20760
EQIDBI,20833
EQIDEA,20761
EQIDFC,20696
EQIFCI,20756
EQIGL,21614
EQINDHOTEL,20713
EQINDIACEM,20786
EQINDUSINDBK,21340
EQINFOSYSTCH,20835
EQIOB,20869
EQIOC,20763
EQIRB,21439
EQITC,20784
EQJ&KBANK,21360
EQJETAIRWAYS,21414
EQJINDALSAW,20711
EQJINDALSTEL,20725
EQJINDALSWHL,21314
EQJISLJALEQS,20865
EQJPASSOCIAT,20851
EQJPPOWER,20719
EQJSL,21418
EQJSWENERGY,22161
EQJSWSTEEL,20732
EQJUBLFOOD,22162
EQKESORAMIND,21438
EQKFA,20809
EQKOTAKBANK,20685
EQKSOILS,20783
EQKTKBANK,21427
EQLAXMIMACH,21457
EQLICHSGFIN,20775
EQLT,20855
EQLUPIN,20702
EQM&M,20808
EQMAHLIFE,21285
EQMAHSEAMLES,21359
EQMARUTI,20849
EQMCDOWELL-N,20793
EQMPHASIS,20866
EQMRF,21341
EQMTNL,20768
EQMUNDRAPORT,20862
EQNAGARCONST,20753
EQNATIONALUM,20751
EQNAUKRI,21451
EQNDTV,21407
EQNETWORK18,21357
EQNEYVELILIG,20871
EQNHPC,21503
EQNIITLTD,21354
EQNIITTECH,21419
EQNMDC,21564
EQNOIDATOLL,20810
EQNTPC,20745
EQNUCLEUS,21432
EQOFSS,20803
EQOIL,21621
EQOMAXE,21444
EQONGC,20817
EQONMOBILE,20785
EQORCHIDCHEM,20699
EQPARSVNATH,21356
EQPATELENG,20726
EQPENINLAND,21351
EQPETRONET,20770
EQPFC,20710
EQPNB,20800
EQPOWERGRID,20720
EQPRAJIND,20729
EQPTC,20832
EQPURVA,21350
EQRAJESHEXPO,21349
EQRAYMOND,21947
EQRECLTD,20870
EQREDINGTON,21450
EQRELIANCE,20704
EQRELINFRA,20767
EQRENUKA,20703
EQRIIL,21344
EQRPOWER,20734
EQRUCHISOYA,21317
EQSAIL,20839
EQSBIN,20856
EQSCI,20804
EQSHREECEM,21423
EQSIEMENS,20824
EQSOBHA,21308
EQSOUTHBANK,22160
EQSRF,21313
EQSRTRANSFIN,21501
EQSTAR,21311
EQSTRTECH,21622
EQSUNPHARMA,20724
EQSUNTV,20841
EQSUZLON,20701
EQTATACHEM,20749
EQTATACOMM,20788
EQTATAMOTORS,20787
EQTATAMTRDVR,21618
EQTATAPOWER,20755
EQTATASTEEL,20794
EQTCS,20733
EQTECHM,20754
EQTHERMAX,21307
EQTITAN,20766
EQTORNTPOWER,21310
EQTRIVENI,20695
EQTTKPRESTIG,22157
EQTTML,20700
EQTVSMOTOR,21420
EQUCOBANK,20750
EQULTRACEMCO,20791
EQUNIONBANK,20820
EQUNIPHOS,20736
EQUNITECH,20814
EQVIPIND,22164
EQVOLTAMP,21358
EQVOLTAS,20757
EQWALCHANNAG,21348
EQWELCORP,20861
EQWIPRO,20821
EQWWIL,21458
EQYESBANK,20717
EQZEEL,20759
ERA,21385
EVN,30787
FBU,21140
FLT,21483
FMG,21139
GEPIL,20744
GETD,20779
GFLLIMITED,22166
GLENMARK,23988
GMG,21485
GNC,22721
GODFRYPHLP,25026
GODREJCP,24935
GODREJPROP,27532
GPT,21174
GRAN,24629
GSFC,25028
GUJGASLTD,30741
HAL,30742
HDFCAMC,30743
HDFCLIFE,30744
HFI,21195
HINDCOPPER,30745
HLV,20873
HONAUT,30746
HSCEI,20533
HSI,20534
HSTECH,26774
HVN,21125
IAG,21173
ICICIGI,30747
ICICIPRULI,25119
ICIL,24713
IDFCFIRSTB,24934
IEX,30748
IFL,21148
IGO,30788
IHFL,24042
IIFL,20735
ILU,21475
INDIAMART,30749
INDIANB,25027
INDIGO,25038
INFIBEAM,25029
INFRATEL,24418
INTELLECT,30750
IPCALAB,30751
IPL,21176
IRCTC,30752
JBH,21494
JHX,21122
JKCEMENT,30753
JN400,24918
JUSTDIAL,23989
KAJARIACER,25126
KOSDAQ,26384
KOSPI2,20558
KSCL,24236
LALPATHLAB,30754
LAURUSLABS,30755
LLC,21153
LTFH,23990
LTIM,30756
LTTS,30757
LYC,30789
MANAPPURAM,25127
MARICO,24419
MAXF,21620
MCH,25575
MCX,25030
METROPOLIS,30758
MGL,25039
MGR,21382
